feature,importance
categorical__payment_channel_ATM,0.11660467784804793
categorical__pin_verif_method_NONE,0.11611333477066371
categorical__term_location_CALL_CENTER,0.11130143186960527
categorical__recurring_flag_MOTO_MAIL,0.10944072677580266
binary__low_mcc_entropy_flag,0.10754993564660263
categorical__currency_EUR,0.1060626952011041
categorical__recurring_flag_SINGLE_PURCHASE,0.10593384221395348
categorical__merchant_country_BR,0.10537605355398683
categorical__pin_verif_method_OFFLINE_PIN,0.10503772317767965
categorical__day_name_Monday,0.1048372509502052
categorical__auth_characteristics_FALLBACK_MAG,0.10357295399836783
categorical__merchant_country_US,0.10215733475886955
categorical__card_entry_mode_MANUAL_KEYED,0.10189594693272887
binary__tokenised_flag,0.10121887755282563
categorical__pin_verif_method_SIGNATURE,0.10102214941990369
categorical__message_type_0500-Advice,0.10048553382504567
categorical__currency_CAD,0.09940126937802775
categorical__auth_result_AVS_PASS,0.09785490529310474
categorical__day_name_Wednesday,0.09162402804855134
categorical__currency_KRW,0.08935287493901138
categorical__payment_channel_WEB_BROWSER,0.08631955083214066
categorical__term_location_ONLINE_PORTAL,0.08565501464711038
categorical__payment_channel_MOBILE_APP,0.08520923611485973
categorical__txn_count_7d_group_11_20,0.08475665238526892
categorical__night_ratio_group_very_low,0.08239196482700413
categorical__recurring_flag_MOTO_PHONE,0.0819527527121383
categorical__merchant_country_SG,0.08175197059939701
categorical__auth_result_3DS_PASS,0.07925675431561308
categorical__auth_result_3DS_FAIL,0.07684403627116616
categorical__term_location_BRANCH_COUNTER,0.07353377009474624
categorical__currency_CNY,0.06728025761354048
categorical__merchant_country_FR,0.059780175933291026
categorical__decline_rate_risk_group_low,0.05923734503854217
categorical__payment_channel_API_SERVER,0.05885462947913353
binary__night_transaction_flag,0.05858375188257881
categorical__message_type_0420-RepeatRev,0.05834865143772113
categorical__credit_util_risk_group_medium,0.056965346575821044
categorical__decline_rate_risk_group_medium,0.05534293158704507
categorical__merchant_country_HK,0.05450250135235701
categorical__merchant_country_CA,0.0530710131349884
categorical__currency_HKD,0.05297374010209232
categorical__txn_velocity_group_high,0.05051969532858317
categorical__auth_result_BIOMETRIC_FAIL,0.049342496345913145
categorical__payment_channel_IVR_PHONE,0.04749047585574537
categorical__currency_SGD,0.045076935087795235
categorical__merchant_country_AU,0.04473804617512983
categorical__merchant_country_ZA,0.04450158179880078
categorical__auth_result_CVV_PASS,0.04421918333186222
categorical__currency_CHF,0.04315932802826828
categorical__txn_velocity_group_low,0.0422505202295755
categorical__auth_characteristics_CARD_PRESENT,0.04204506845288444
categorical__txn_count_7d_group_2_5,0.04105080704808724
categorical__merchant_country_JP,0.04102091494489263
categorical__message_type_0400-Reversal,0.03663280654883318
categorical__day_name_Saturday,0.036545195305259966
categorical__currency_AUD,0.03523206919717337
categorical__currency_INR,0.034418459690925135
categorical__merchant_country_PH,0.034372617954429883
categorical__currency_JPY,0.03384201718425814
categorical__txn_velocity_group_medium,0.027939422735605932
categorical__recurring_flag_INSTALLMENT_PLAN,0.027623348705485173
categorical__card_entry_mode_MAGSTRIPE,0.027571032417777596
categorical__message_type_0100-AuthReq,0.02664930184094053
categorical__txn_count_7d_group_6_10,0.026183771372143352
categorical__amount_to_max_group_below_half_max,0.025531928494418585
categorical__message_type_0110-AuthRsp,0.024476571610294682
categorical__auth_result_AVS_FAIL,0.024187732359943703
binary__low_night_ratio_flag,0.022965210967194758
categorical__term_location_POS_TERMINAL,0.02272734836961141
categorical__ip_score_risk_group_medium,0.020856267251276435
categorical__merchant_country_AE,0.0193089272244799
categorical__term_location_KIOSK,0.017434053965587778
categorical__currency_THB,0.016090713366701148
categorical__time_period_night,0.014739924326032341
categorical__amount_to_max_group_extreme,0.014708074566917008
categorical__merchant_country_GB,0.012589201964947479
categorical__auth_characteristics_MOBILE_TOKEN,0.0125850059284548
categorical__txn_count_7d_group_gt_20,0.011683559058645569
categorical__currency_IDR,0.009998923431881208
categorical__merchant_country_CN,0.009865048222496127
categorical__merchant_country_DE,0.009458005038932652
categorical__decline_rate_risk_group_high,0.00798352449340707
categorical__currency_VND,0.0070120087040636625
categorical__card_entry_mode_CONTACTLESS,0.006803368143636257
categorical__currency_GBP,0.006321123056837619
categorical__merchant_country_KR,0.004729062178749784
categorical__merchant_country_ID,0.0
categorical__mcc_infrequent_sklearn,0.0
categorical__night_ratio_group_infrequent_sklearn,0.0
categorical__night_unusual_group_very_high,0.0
categorical__night_ratio_group_low,0.0
categorical__time_period_late_evening,0.0
categorical__day_name_Friday,0.0
categorical__night_unusual_group_high,0.0
categorical__night_unusual_group_not_night,0.0
categorical__credit_util_risk_group_low,0.0
categorical__txn_count_7d_group_0_1,0.0
categorical__ip_score_risk_group_very_high,0.0
categorical__ip_score_risk_group_low,0.0
categorical__ip_score_risk_group_high,0.0
categorical__decline_rate_risk_group_infrequent_sklearn,0.0
categorical__txn_velocity_group_very_low,0.0
